0.	0.4507084415266059	0.5078294108261694	0.5712659383826852
0.2	0.45073631618980164	0.5078592490340003	0.5712989089974534
0.4	0.4508152700089623	0.5079232499026243	0.5713645245018292
0.6000000000000001	0.4509475809785607	0.5080573304758633	0.5715141646963422
0.8	0.4511990095226301	0.5083258255436437	0.571784682964965
1.	0.4516541806968062	0.5088119160931371	0.5723072054762057
1.2000000000000002	0.452401280007053	0.5096282132544117	0.573179971525254
1.4000000000000001	0.4534866326196778	0.51083437154408	0.5745428467321364
1.6	0.45496336934347376	0.5125721430226987	0.5765370933318927
1.8	0.4568905857395257	0.514896074950422	0.5791720878738761
2.	0.45945194721414667	0.5178644384223438	0.582758910058674
2.2	0.46265851041399225	0.521749699381369	0.5875189563753156
2.4000000000000004	0.4669365761342726	0.5269201011373408	0.5937479429171699
2.6	0.47282725351151345	0.5339716966793863	0.6021610008110091
2.8000000000000003	0.48099551129541845	0.5434386407095902	0.6131700260390651
3.	0.49168275730516076	0.5558446067643008	0.6272446882479232
3.2	0.5052136220201364	0.57147155351575	0.6447010678620461
3.4000000000000004	0.5219522410954442	0.5906538390697031	0.6659047980560103
3.6	0.5421491068913106	0.6135089465155606	0.690820376890805
3.8000000000000003	0.5661256495022695	0.639987698289593	0.7198111460183022
4.	0.5942350382455902	0.6706278048302121	0.752808326713608
4.2	0.626639044833761	0.7048373462279024	0.7887734057389661
4.4	0.6633691611690465	0.7423160922351657	0.8261802921651286
4.6000000000000005	0.7036828475167042	0.7822536275803267	0.8607838341793954
4.800000000000001	0.7480528784922935	0.8229465617682512	0.8915488274647269
5.	0.7936065060384896	0.8634520902451011	0.9184450574199013
5.2	0.8393393474330492	0.8976813250078461	0.9365885834071627
5.4	0.884420461943784	0.9263927574172307	0.9469925398553605
5.6000000000000005	0.92319806291712	0.9469394984425217	0.9566433331702624
5.800000000000001	0.952045564210811	0.9621409624658198	0.9661606178786231
6.	0.9726819315018448	0.9757273762144388	0.9767849133756944
6.2	0.9842641353358581	0.9852277674280997	0.9855527535840948
6.4	0.9895403613202375	0.9899432244766889	0.9900656505100862
6.6000000000000005	0.9913811534994231	0.9914246111715846	0.9914264499999998
6.800000000000001	0.9914264499999998	0.9914264499999998	0.9914264499999998
