0	0.9910101694136778	0.9910976483219861	0.9912017192094864
1	0.9930638981013277	0.9929991903662982	0.9929222096226782
2	0.990809182884465	0.9909115554179247	0.9910333447797134
3	0.9842460237630893	0.9848347434768656	0.9855351246805917
4	0.9734252749246841	0.9751690395202723	0.9768723346194461
5	0.958631207850878	0.964152009600447	0.9675312944222113
6	0.9399078875877604	0.9521304998050031	0.9578974096072153
7	0.9172553141353309	0.9391045101339401	0.9479706801744573
8	0.8919612998342233	0.9249023680162078	0.9377797541162555
9	0.866581518096708	0.909183387925189	0.9273814835918628
10	0.8411856437777915	0.8919382818139237	0.9167774185512596
11	0.8157736768774727	0.8731670496824114	0.9059675589944455
12	0.7904037158370203	0.8530139390170333	0.8948848482505213
13	0.7657087090331488	0.8330504414164904	0.8827987432951436
14	0.7418620413057232	0.8137070387798025	0.8695091249875577
15	0.7188637126547437	0.7949837311069701	0.8550159933277638
16	0.6967137230802103	0.7768805183979929	0.8393193483157615
17	0.6754120725821227	0.7593974006528708	0.8224191899515509
18	0.6549592631553608	0.7425257230067513	0.8043549669263713
19	0.6353708779864383	0.7259968166370262	0.7863512660603162
20	0.616654298474978	0.7096834192572636	0.7689881461676057
21	0.5988095246209792	0.6935855308674637	0.7522656072482398
22	0.5818365564244425	0.6777031514676262	0.7361836493022182
23	0.5657353938853674	0.6620362810577511	0.7207422723295409
24	0.5505060370037542	0.6465849196378388	0.7059414763302083
25	0.5361484857796027	0.6313490672078887	0.6917812613042197
26	0.5226563957051492	0.61633780440217	0.678257090204297
27	0.5098082761955541	0.6018681416286958	0.6652105719790584
28	0.49749448167355137	0.588097010114188	0.6525632975246806
29	0.48571501213914037	0.5750244098586463	0.6403152668411631
30	0.47446986759232157	0.562650340862071	0.6284664799285068
31	0.4637590480330946	0.5509748031244619	0.6170169367867108
32	0.45358255346145976	0.5399977966458192	0.6059666374157757
33	0.443940383877417	0.5297193214261425	0.5953155818157012
34	0.43483253928096616	0.5201393774654323	0.5850637699864876
35	0.4262590196721074	0.5112579647636882	0.5752112019281345
36	0.41820245257773264	0.503045883308028	0.5657473097085071
37	0.4104212882065295	0.49509713120256366	0.5565251550197453
38	0.40283807491829504	0.487281526125087	0.5474976228844755
39	0.3954528127130293	0.479599068075598	0.5386647133026972
40	0.3882655015907323	0.4720497570540968	0.5300264262744108
41	0.38127614155140416	0.4646335930605833	0.5215827617996158
42	0.3744847325950446	0.4573505760950576	0.5133337198783129
43	0.367891274721654	0.45020070615751956	0.5052793005105015
44	0.36149576793123206	0.4431839832479693	0.49741950369618204
45	0.3552982122237788	0.4363004073664067	0.48975432943535424
